Total_Bin,Market_Spread,True_Spread,Cover_probability,NoCover_probability,Push_probability
3,-8.5,-7.0,0.44988414,0.55011586,0.0
3,-8.5,-6.5,0.44166647,0.55833353,0.0
3,-8.5,-6.0,0.43347731,0.56652269,0.0
3,-8.5,-5.5,0.42531998,0.57468002,0.0
3,-8.5,-5.0,0.41719771,0.58280229,0.0
3,-8.5,-4.5,0.40911372,0.59088628,0.0
3,-8.5,-4.0,0.40107116,0.59892884,0.0
3,-8.5,-3.5,0.39307313,0.60692687,0.0
3,-8.5,-3.0,0.38512266,0.61487734,0.0
3,-8.5,-2.5,0.37722272,0.62277728,0.0
3,-8.5,-2.0,0.36937623,0.63062377,0.0
3,-8.5,-1.5,0.36158601,0.63841399,0.0
3,-8.5,-1.0,0.35385485,0.64614515,0.0
3,-8.5,-0.5,0.34618544,0.65381456,0.0
3,-8.5,0.0,0.33858039,0.66141961,0.0
3,-8.5,0.5,0.33104226,0.66895774,0.0
3,-8.5,1.0,0.3235735,0.6764265,0.0
3,-8.5,1.5,0.31617651,0.68382349,0.0
3,-8.0,-18.0,0.63086465,0.35415412,0.01498122
3,-8.0,-17.5,0.62290033,0.36199361,0.01510606
3,-8.0,-17.0,0.61488812,0.36988675,0.01522513
3,-8.0,-16.5,0.60683132,0.37783038,0.0153383
3,-8.0,-16.0,0.59873326,0.38582131,0.01544543
3,-8.0,-15.5,0.59059733,0.39385627,0.01554639
3,-8.0,-15.0,0.58242695,0.40193198,0.01564107
3,-8.0,-14.5,0.57422557,0.4100451,0.01572933
3,-8.0,-14.0,0.56599668,0.41819224,0.01581108
3,-8.0,-13.5,0.55774377,0.42637,0.01588623
3,-8.0,-13.0,0.54947039,0.43457494,0.01595467
3,-8.0,-12.5,0.54118008,0.4428036,0.01601632
3,-8.0,-12.0,0.53287638,0.45105249,0.01607113
3,-8.0,-11.5,0.52456286,0.45931813,0.01611901
3,-8.0,-11.0,0.51624309,0.467597,0.01615991
3,-8.0,-10.5,0.50792061,0.47588559,0.0161938
3,-8.0,-10.0,0.49959899,0.48418039,0.01622062
3,-8.0,-9.5,0.49128176,0.49247788,0.01624036
3,-8.0,-9.0,0.48297245,0.50077457,0.01625299
3,-8.0,-8.5,0.47467456,0.50906694,0.0162585
3,-8.0,-8.0,0.46639159,0.51735153,0.01625689
3,-8.0,-7.5,0.45812697,0.52562486,0.01624817
3,-8.0,-7.0,0.44988414,0.53388352,0.01623235
3,-8.0,-6.5,0.44166647,0.54212407,0.01620946
3,-8.0,-6.0,0.43347731,0.55034314,0.01617954
3,-8.0,-5.5,0.42531998,0.55853739,0.01614263
3,-8.0,-5.0,0.41719771,0.56670351,0.01609878
3,-8.0,-4.5,0.40911372,0.57483822,0.01604806
3,-8.0,-4.0,0.40107116,0.58293832,0.01599052
3,-8.0,-3.5,0.39307313,0.59100062,0.01592625
3,-8.0,-3.0,0.38512266,0.59902201,0.01585533
3,-8.0,-2.5,0.37722272,0.60699941,0.01577786
3,-8.0,-2.0,0.36937623,0.61492983,0.01569394
3,-8.0,-1.5,0.36158601,0.62281031,0.01560368
3,-8.0,-1.0,0.35385485,0.63063796,0.01550719
3,-8.0,-0.5,0.34618544,0.63840998,0.01540459
3,-8.0,0.0,0.33858039,0.6461236,0.01529601
3,-8.0,0.5,0.33104226,0.65377615,0.0151816
3,-8.0,1.0,0.3235735,0.66136501,0.01506148
3,-8.0,1.5,0.31617651,0.66888767,0.01493582
3,-8.0,2.0,0.30885359,0.67634165,0.01480476
3,-7.5,-17.5,0.63800639,0.36199361,0.0
3,-7.5,-17.0,0.63011325,0.36988675,0.0
3,-7.5,-16.5,0.62216962,0.37783038,0.0
3,-7.5,-16.0,0.61417869,0.38582131,0.0
3,-7.5,-15.5,0.60614373,0.39385627,0.0
3,-7.5,-15.0,0.59806802,0.40193198,0.0
3,-7.5,-14.5,0.5899549,0.4100451,0.0
3,-7.5,-14.0,0.58180776,0.41819224,0.0
3,-7.5,-13.5,0.57363,0.42637,0.0
3,-7.5,-13.0,0.56542506,0.43457494,0.0
3,-7.5,-12.5,0.5571964,0.4428036,0.0
3,-7.5,-12.0,0.54894751,0.45105249,0.0
3,-7.5,-11.5,0.54068187,0.45931813,0.0
3,-7.5,-11.0,0.532403,0.467597,0.0
3,-7.5,-10.5,0.52411441,0.47588559,0.0
3,-7.5,-10.0,0.51581961,0.48418039,0.0
3,-7.5,-9.5,0.50752212,0.49247788,0.0
3,-7.5,-9.0,0.49922543,0.50077457,0.0
3,-7.5,-8.5,0.49093306,0.50906694,0.0
3,-7.5,-8.0,0.48264847,0.51735153,0.0
3,-7.5,-7.5,0.47437514,0.52562486,0.0
3,-7.5,-7.0,0.46611648,0.53388352,0.0
3,-7.5,-6.5,0.45787593,0.54212407,0.0
3,-7.5,-6.0,0.44965686,0.55034314,0.0
3,-7.5,-5.5,0.44146261,0.55853739,0.0
3,-7.5,-5.0,0.43329649,0.56670351,0.0
3,-7.5,-4.5,0.42516178,0.57483822,0.0
3,-7.5,-4.0,0.41706168,0.58293832,0.0
3,-7.5,-3.5,0.40899938,0.59100062,0.0
3,-7.5,-3.0,0.40097799,0.59902201,0.0
3,-7.5,-2.5,0.39300059,0.60699941,0.0
3,-7.5,-2.0,0.38507017,0.61492983,0.0
3,-7.5,-1.5,0.37718969,0.62281031,0.0
3,-7.5,-1.0,0.36936204,0.63063796,0.0
3,-7.5,-0.5,0.36159002,0.63840998,0.0
3,-7.5,0.0,0.3538764,0.6461236,0.0
3,-7.5,0.5,0.34622385,0.65377615,0.0
3,-7.5,1.0,0.33863499,0.66136501,0.0
3,-7.5,1.5,0.33111233,0.66888767,0.0
3,-7.5,2.0,0.32365835,0.67634165,0.0
3,-7.5,2.5,0.3162754,0.6837246,0.0
3,-7.0,-17.0,0.63011325,0.34119366,0.02869309
3,-7.0,-16.5,0.62216962,0.34889775,0.02893263
3,-7.0,-16.0,0.61417869,0.35666013,0.02916117
3,-7.0,-15.5,0.60614373,0.36447782,0.02937845
3,-7.0,-15.0,0.59806802,0.37234778,0.0295842
3,-7.0,-14.5,0.5899549,0.38026692,0.02977818
3,-7.0,-14.0,0.58180776,0.3882321,0.02996014
3,-7.0,-13.5,0.57363,0.39624013,0.03012987
3,-7.0,-13.0,0.56542506,0.40428778,0.03028716
3,-7.0,-12.5,0.5571964,0.41237177,0.03043182
3,-7.0,-12.0,0.54894751,0.42048881,0.03056369
3,-7.0,-11.5,0.54068187,0.42863554,0.03068259
3,-7.0,-11.0,0.532403,0.4368086,0.0307884
3,-7.0,-10.5,0.52411441,0.44500461,0.03088098
3,-7.0,-10.0,0.51581961,0.45322016,0.03096023
3,-7.0,-9.5,0.50752212,0.46145183,0.03102606
3,-7.0,-9.0,0.49922543,0.46969618,0.03107839
3,-7.0,-8.5,0.49093306,0.47794978,0.03111716
3,-7.0,-8.0,0.48264847,0.48620918,0.03114234
3,-7.0,-7.5,0.47437514,0.49447095,0.03115391
3,-7.0,-7.0,0.46611648,0.50273166,0.03115186
3,-7.0,-6.5,0.45787593,0.51098788,0.03113619
3,-7.0,-6.0,0.44965686,0.51923619,0.03110695
3,-7.0,-5.5,0.44146261,0.52747321,0.03106418
3,-7.0,-5.0,0.43329649,0.53569557,0.03100794
3,-7.0,-4.5,0.42516178,0.54389992,0.03093831
3,-7.0,-4.0,0.41706168,0.55208293,0.03085538
3,-7.0,-3.5,0.40899938,0.56024133,0.03075929
3,-7.0,-3.0,0.40097799,0.56837187,0.03065014
3,-7.0,-2.5,0.39300059,0.57647133,0.03052809
3,-7.0,-2.0,0.38507017,0.58453654,0.03039329
3,-7.0,-1.5,0.37718969,0.59256438,0.03024593
3,-7.0,-1.0,0.36936204,0.60055177,0.03008619
3,-7.0,-0.5,0.36159002,0.60849569,0.02991429
3,-7.0,0.0,0.3538764,0.61639317,0.02973042
3,-7.0,0.5,0.34622385,0.6242413,0.02953484
3,-7.0,1.0,0.33863499,0.63203723,0.02932779
3,-7.0,1.5,0.33111233,0.63977815,0.02910951
3,-7.0,2.0,0.32365835,0.64746136,0.02888029
3,-7.0,2.5,0.3162754,0.65508419,0.0286404
3,-7.0,3.0,0.3089658,0.66264405,0.02839015
3,-6.5,-16.5,0.65110225,0.34889775,0.0
3,-6.5,-16.0,0.64333987,0.35666013,0.0
3,-6.5,-15.5,0.63552218,0.36447782,0.0
3,-6.5,-15.0,0.62765222,0.37234778,0.0
3,-6.5,-14.5,0.61973308,0.38026692,0.0
3,-6.5,-14.0,0.6117679,0.3882321,0.0
3,-6.5,-13.5,0.60375987,0.39624013,0.0
3,-6.5,-13.0,0.59571222,0.40428778,0.0
3,-6.5,-12.5,0.58762823,0.41237177,0.0
3,-6.5,-12.0,0.57951119,0.42048881,0.0
3,-6.5,-11.5,0.57136446,0.42863554,0.0
3,-6.5,-11.0,0.5631914,0.4368086,0.0
3,-6.5,-10.5,0.55499539,0.44500461,0.0
3,-6.5,-10.0,0.54677984,0.45322016,0.0
3,-6.5,-9.5,0.53854817,0.46145183,0.0
3,-6.5,-9.0,0.53030382,0.46969618,0.0
3,-6.5,-8.5,0.52205022,0.47794978,0.0
3,-6.5,-8.0,0.51379082,0.48620918,0.0
3,-6.5,-7.5,0.50552905,0.49447095,0.0
3,-6.5,-7.0,0.49726834,0.50273166,0.0
3,-6.5,-6.5,0.48901212,0.51098788,0.0
3,-6.5,-6.0,0.48076381,0.51923619,0.0
3,-6.5,-5.5,0.47252679,0.52747321,0.0
3,-6.5,-5.0,0.46430443,0.53569557,0.0
3,-6.5,-4.5,0.45610008,0.54389992,0.0
3,-6.5,-4.0,0.44791707,0.55208293,0.0
3,-6.5,-3.5,0.43975867,0.56024133,0.0
3,-6.5,-3.0,0.43162813,0.56837187,0.0
3,-6.5,-2.5,0.42352867,0.57647133,0.0
3,-6.5,-2.0,0.41546346,0.58453654,0.0
3,-6.5,-1.5,0.40743562,0.59256438,0.0
3,-6.5,-1.0,0.39944823,0.60055177,0.0
3,-6.5,-0.5,0.39150431,0.60849569,0.0
3,-6.5,0.0,0.38360683,0.61639317,0.0
3,-6.5,0.5,0.3757587,0.6242413,0.0
3,-6.5,1.0,0.36796277,0.63203723,0.0
3,-6.5,1.5,0.36022185,0.63977815,0.0
3,-6.5,2.0,0.35253864,0.64746136,0.0
3,-6.5,2.5,0.34491581,0.65508419,0.0
3,-6.5,3.0,0.33735595,0.66264405,0.0
3,-6.5,3.5,0.32986157,0.67013843,0.0
3,-6.0,-16.0,0.64333987,0.34292214,0.01373799
3,-6.0,-15.5,0.63552218,0.3506249,0.01385292
3,-6.0,-15.0,0.62765222,0.35838517,0.01396261
3,-6.0,-14.5,0.61973308,0.36619999,0.01406693
3,-6.0,-14.0,0.6117679,0.37406636,0.01416574
3,-6.0,-13.5,0.60375987,0.3819812,0.01425893
3,-6.0,-13.0,0.59571222,0.38994139,0.01434639
3,-6.0,-12.5,0.58762823,0.39794377,0.01442801
3,-6.0,-12.0,0.57951119,0.40598512,0.01450369
3,-6.0,-11.5,0.57136446,0.4140622,0.01457334
3,-6.0,-11.0,0.5631914,0.42217172,0.01463688
3,-6.0,-10.5,0.55499539,0.43031038,0.01469423
3,-6.0,-10.0,0.54677984,0.43847484,0.01474532
3,-6.0,-9.5,0.53854817,0.44666173,0.01479009
3,-6.0,-9.0,0.53030382,0.45486768,0.01482849
3,-6.0,-8.5,0.52205022,0.4630893,0.01486048
3,-6.0,-8.0,0.51379082,0.47132317,0.01488602
3,-6.0,-7.5,0.50552905,0.47956588,0.01490507
3,-6.0,-7.0,0.49726834,0.48781403,0.01491763
3,-6.0,-6.5,0.48901212,0.4960642,0.01492367
3,-6.0,-6.0,0.48076381,0.50431299,0.0149232
3,-6.0,-5.5,0.47252679,0.512557,0.01491622
3,-6.0,-5.0,0.46430443,0.52079284,0.01490273
3,-6.0,-4.5,0.45610008,0.52901714,0.01488278
3,-6.0,-4.0,0.44791707,0.53722656,0.01485637
3,-6.0,-3.5,0.43975867,0.54541778,0.01482355
3,-6.0,-3.0,0.43162813,0.5535875,0.01478437
3,-6.0,-2.5,0.42352867,0.56173246,0.01473887
3,-6.0,-2.0,0.41546346,0.56984941,0.01468712
3,-6.0,-1.5,0.40743562,0.57793519,0.01462919
3,-6.0,-1.0,0.39944823,0.58598662,0.01456515
3,-6.0,-0.5,0.39150431,0.59400061,0.01449508
3,-6.0,0.0,0.38360683,0.6019741,0.01441907
3,-6.0,0.5,0.3757587,0.60990408,0.01433723
3,-6.0,1.0,0.36796277,0.61778758,0.01424965
3,-6.0,1.5,0.36022185,0.62562171,0.01415644
3,-6.0,2.0,0.35253864,0.63340364,0.01405772
3,-6.0,2.5,0.34491581,0.64113057,0.01395362
3,-6.0,3.0,0.33735595,0.64879979,0.01384426
3,-6.0,3.5,0.32986157,0.65640866,0.01372977
3,-6.0,4.0,0.32243512,0.66395458,0.0136103
3,-5.5,-15.5,0.6493751,0.3506249,0.0
3,-5.5,-15.0,0.64161483,0.35838517,0.0
3,-5.5,-14.5,0.63380001,0.36619999,0.0
3,-5.5,-14.0,0.62593364,0.37406636,0.0
3,-5.5,-13.5,0.6180188,0.3819812,0.0
3,-5.5,-13.0,0.61005861,0.38994139,0.0
3,-5.5,-12.5,0.60205623,0.39794377,0.0
3,-5.5,-12.0,0.59401488,0.40598512,0.0
3,-5.5,-11.5,0.5859378,0.4140622,0.0
3,-5.5,-11.0,0.57782828,0.42217172,0.0
3,-5.5,-10.5,0.56968962,0.43031038,0.0
3,-5.5,-10.0,0.56152516,0.43847484,0.0
3,-5.5,-9.5,0.55333827,0.44666173,0.0
3,-5.5,-9.0,0.54513232,0.45486768,0.0
3,-5.5,-8.5,0.5369107,0.4630893,0.0
3,-5.5,-8.0,0.52867683,0.47132317,0.0
3,-5.5,-7.5,0.52043412,0.47956588,0.0
3,-5.5,-7.0,0.51218597,0.48781403,0.0
3,-5.5,-6.5,0.5039358,0.4960642,0.0
3,-5.5,-6.0,0.49568701,0.50431299,0.0
3,-5.5,-5.5,0.487443,0.512557,0.0
3,-5.5,-5.0,0.47920716,0.52079284,0.0
3,-5.5,-4.5,0.47098286,0.52901714,0.0
3,-5.5,-4.0,0.46277344,0.53722656,0.0
3,-5.5,-3.5,0.45458222,0.54541778,0.0
3,-5.5,-3.0,0.4464125,0.5535875,0.0
3,-5.5,-2.5,0.43826754,0.56173246,0.0
3,-5.5,-2.0,0.43015059,0.56984941,0.0
3,-5.5,-1.5,0.42206481,0.57793519,0.0
3,-5.5,-1.0,0.41401338,0.58598662,0.0
3,-5.5,-0.5,0.40599939,0.59400061,0.0
3,-5.5,0.0,0.3980259,0.6019741,0.0
3,-5.5,0.5,0.39009592,0.60990408,0.0
3,-5.5,1.0,0.38221242,0.61778758,0.0
3,-5.5,1.5,0.37437829,0.62562171,0.0
3,-5.5,2.0,0.36659636,0.63340364,0.0
3,-5.5,2.5,0.35886943,0.64113057,0.0
3,-5.5,3.0,0.35120021,0.64879979,0.0
3,-5.5,3.5,0.34359134,0.65640866,0.0
3,-5.5,4.0,0.33604542,0.66395458,0.0
3,-5.5,4.5,0.32856495,0.67143505,0.0
3,-5.0,-15.0,0.64161483,0.34446202,0.01392314
3,-5.0,-14.5,0.63380001,0.35216009,0.0140399
3,-5.0,-14.0,0.62593364,0.35991499,0.01415137
3,-5.0,-13.5,0.6180188,0.3677238,0.0142574
3,-5.0,-13.0,0.61005861,0.37558351,0.01435788
3,-5.0,-12.5,0.60205623,0.38349108,0.01445268
3,-5.0,-12.0,0.59401488,0.39144343,0.01454169
3,-5.0,-11.5,0.5859378,0.3994374,0.01462479
3,-5.0,-11.0,0.57782828,0.40746982,0.0147019
3,-5.0,-10.5,0.56968962,0.41553747,0.01477291
3,-5.0,-10.0,0.56152516,0.4236371,0.01483774
3,-5.0,-9.5,0.55333827,0.43176542,0.01489631
3,-5.0,-9.0,0.54513232,0.43991913,0.01494856
3,-5.0,-8.5,0.5369107,0.44809488,0.01499441
3,-5.0,-8.0,0.52867683,0.45628934,0.01503382
3,-5.0,-7.5,0.52043412,0.46449914,0.01506674
3,-5.0,-7.0,0.51218597,0.4727209,0.01509313
3,-5.0,-6.5,0.5039358,0.48095125,0.01511296
3,-5.0,-6.0,0.49568701,0.48918678,0.01512621
3,-5.0,-5.5,0.487443,0.49742413,0.01513286
3,-5.0,-5.0,0.47920716,0.50565992,0.01513292
3,-5.0,-4.5,0.47098286,0.51389076,0.01512638
3,-5.0,-4.0,0.46277344,0.52211331,0.01511326
3,-5.0,-3.5,0.45458222,0.53032421,0.01509357
3,-5.0,-3.0,0.4464125,0.53852015,0.01506735
3,-5.0,-2.5,0.43826754,0.54669783,0.01503462
3,-5.0,-2.0,0.43015059,0.55485397,0.01499544
3,-5.0,-1.5,0.42206481,0.56298533,0.01494986
3,-5.0,-1.0,0.41401338,0.57108869,0.01489794
3,-5.0,-0.5,0.40599939,0.57916088,0.01483973
3,-5.0,0.0,0.3980259,0.58719877,0.01477533
3,-5.0,0.5,0.39009592,0.59519927,0.01470481
3,-5.0,1.0,0.38221242,0.60315932,0.01462826
3,-5.0,1.5,0.37437829,0.61107594,0.01454578
3,-5.0,2.0,0.36659636,0.61894617,0.01445746
3,-5.0,2.5,0.35886943,0.62676713,0.01436344
3,-5.0,3.0,0.35120021,0.63453599,0.01426381
3,-5.0,3.5,0.34359134,0.64224996,0.0141587
3,-5.0,4.0,0.33604542,0.64990634,0.01404824
3,-5.0,4.5,0.32856495,0.65750248,0.01393257
3,-5.0,5.0,0.32115237,0.66503581,0.01381182
3,-4.5,-14.5,0.64783991,0.35216009,0.0
3,-4.5,-14.0,0.64008501,0.35991499,0.0
3,-4.5,-13.5,0.6322762,0.3677238,0.0
3,-4.5,-13.0,0.62441649,0.37558351,0.0
3,-4.5,-12.5,0.61650892,0.38349108,0.0
3,-4.5,-12.0,0.60855657,0.39144343,0.0
3,-4.5,-11.5,0.6005626,0.3994374,0.0
3,-4.5,-11.0,0.59253018,0.40746982,0.0
3,-4.5,-10.5,0.58446253,0.41553747,0.0
3,-4.5,-10.0,0.5763629,0.4236371,0.0
3,-4.5,-9.5,0.56823458,0.43176542,0.0
3,-4.5,-9.0,0.56008087,0.43991913,0.0
3,-4.5,-8.5,0.55190512,0.44809488,0.0
3,-4.5,-8.0,0.54371066,0.45628934,0.0
3,-4.5,-7.5,0.53550086,0.46449914,0.0
3,-4.5,-7.0,0.5272791,0.4727209,0.0
3,-4.5,-6.5,0.51904875,0.48095125,0.0
3,-4.5,-6.0,0.51081322,0.48918678,0.0
3,-4.5,-5.5,0.50257587,0.49742413,0.0
3,-4.5,-5.0,0.49434008,0.50565992,0.0
3,-4.5,-4.5,0.48610924,0.51389076,0.0
3,-4.5,-4.0,0.47788669,0.52211331,0.0
3,-4.5,-3.5,0.46967579,0.53032421,0.0
3,-4.5,-3.0,0.46147985,0.53852015,0.0
3,-4.5,-2.5,0.45330217,0.54669783,0.0
3,-4.5,-2.0,0.44514603,0.55485397,0.0
3,-4.5,-1.5,0.43701467,0.56298533,0.0
3,-4.5,-1.0,0.42891131,0.57108869,0.0
3,-4.5,-0.5,0.42083912,0.57916088,0.0
3,-4.5,0.0,0.41280123,0.58719877,0.0
3,-4.5,0.5,0.40480073,0.59519927,0.0
3,-4.5,1.0,0.39684068,0.60315932,0.0
3,-4.5,1.5,0.38892406,0.61107594,0.0
3,-4.5,2.0,0.38105383,0.61894617,0.0
3,-4.5,2.5,0.37323287,0.62676713,0.0
3,-4.5,3.0,0.36546401,0.63453599,0.0
3,-4.5,3.5,0.35775004,0.64224996,0.0
3,-4.5,4.0,0.35009366,0.64990634,0.0
3,-4.5,4.5,0.34249752,0.65750248,0.0
3,-4.5,5.0,0.33496419,0.66503581,0.0
3,-4.5,5.5,0.3274962,0.6725038,0.0
3,-4.0,-14.0,0.64008501,0.34585704,0.01405795
3,-4.0,-13.5,0.6322762,0.35354765,0.01417615
3,-4.0,-13.0,0.62441649,0.36129448,0.01428903
3,-4.0,-12.5,0.61650892,0.36909465,0.01439644
3,-4.0,-12.0,0.60855657,0.37694518,0.01449825
3,-4.0,-11.5,0.6005626,0.38484305,0.01459436
3,-4.0,-11.0,0.59253018,0.3927852,0.01468463
3,-4.0,-10.5,0.58446253,0.40076852,0.01476896
3,-4.0,-10.0,0.5763629,0.40878986,0.01484725
3,-4.0,-9.5,0.56823458,0.41684603,0.0149194
3,-4.0,-9.0,0.56008087,0.42493381,0.01498532
3,-4.0,-8.5,0.55190512,0.43304994,0.01504494
3,-4.0,-8.0,0.54371066,0.44119116,0.01509818
3,-4.0,-7.5,0.53550086,0.44935415,0.01514499
3,-4.0,-7.0,0.5272791,0.45753561,0.01518529
3,-4.0,-6.5,0.51904875,0.46573219,0.01521906
3,-4.0,-6.0,0.51081322,0.47394055,0.01524624
3,-4.0,-5.5,0.50257587,0.48215734,0.0152668
3,-4.0,-5.0,0.49434008,0.49037919,0.01528072
3,-4.0,-4.5,0.48610924,0.49860277,0.01528799
3,-4.0,-4.0,0.47788669,0.5068247,0.01528861
3,-4.0,-3.5,0.46967579,0.51504165,0.01528256
3,-4.0,-3.0,0.46147985,0.52325029,0.01526987
3,-4.0,-2.5,0.45330217,0.53144729,0.01525054
3,-4.0,-2.0,0.44514603,0.53962935,0.01522462
3,-4.0,-1.5,0.43701467,0.5477932,0.01519213
3,-4.0,-1.0,0.42891131,0.55593558,0.01515311
3,-4.0,-0.5,0.42083912,0.56405326,0.01510762
3,-4.0,0.0,0.41280123,0.57214305,0.01505572
3,-4.0,0.5,0.40480073,0.5802018,0.01499747
3,-4.0,1.0,0.39684068,0.58822637,0.01493295
3,-4.0,1.5,0.38892406,0.5962137,0.01486224
3,-4.0,2.0,0.38105383,0.60416075,0.01478542
3,-4.0,2.5,0.37323287,0.61206453,0.0147026
3,-4.0,3.0,0.36546401,0.6199221,0.01461388
3,-4.0,3.5,0.35775004,0.62773059,0.01451937
3,-4.0,4.0,0.35009366,0.63548715,0.01441919
3,-4.0,4.5,0.34249752,0.64318903,0.01431345
3,-4.0,5.0,0.33496419,0.65083352,0.01420229
3,-4.0,5.5,0.3274962,0.65841796,0.01408584
3,-4.0,6.0,0.32009597,0.66593978,0.01396425
3,-3.5,-13.5,0.64645235,0.35354765,0.0
3,-3.5,-13.0,0.63870552,0.36129448,0.0
3,-3.5,-12.5,0.63090535,0.36909465,0.0
3,-3.5,-12.0,0.62305482,0.37694518,0.0
3,-3.5,-11.5,0.61515695,0.38484305,0.0
3,-3.5,-11.0,0.6072148,0.3927852,0.0
3,-3.5,-10.5,0.59923148,0.40076852,0.0
3,-3.5,-10.0,0.59121014,0.40878986,0.0
3,-3.5,-9.5,0.58315397,0.41684603,0.0
3,-3.5,-9.0,0.57506619,0.42493381,0.0
3,-3.5,-8.5,0.56695006,0.43304994,0.0
3,-3.5,-8.0,0.55880884,0.44119116,0.0
3,-3.5,-7.5,0.55064585,0.44935415,0.0
3,-3.5,-7.0,0.54246439,0.45753561,0.0
3,-3.5,-6.5,0.53426781,0.46573219,0.0
3,-3.5,-6.0,0.52605945,0.47394055,0.0
3,-3.5,-5.5,0.51784266,0.48215734,0.0
3,-3.5,-5.0,0.50962081,0.49037919,0.0
3,-3.5,-4.5,0.50139723,0.49860277,0.0
3,-3.5,-4.0,0.4931753,0.5068247,0.0
3,-3.5,-3.5,0.48495835,0.51504165,0.0
3,-3.5,-3.0,0.47674971,0.52325029,0.0
3,-3.5,-2.5,0.46855271,0.53144729,0.0
3,-3.5,-2.0,0.46037065,0.53962935,0.0
3,-3.5,-1.5,0.4522068,0.5477932,0.0
3,-3.5,-1.0,0.44406442,0.55593558,0.0
3,-3.5,-0.5,0.43594674,0.56405326,0.0
3,-3.5,0.0,0.42785695,0.57214305,0.0
3,-3.5,0.5,0.4197982,0.5802018,0.0
3,-3.5,1.0,0.41177363,0.58822637,0.0
3,-3.5,1.5,0.4037863,0.5962137,0.0
3,-3.5,2.0,0.39583925,0.60416075,0.0
3,-3.5,2.5,0.38793547,0.61206453,0.0
3,-3.5,3.0,0.3800779,0.6199221,0.0
3,-3.5,3.5,0.37226941,0.62773059,0.0
3,-3.5,4.0,0.36451285,0.63548715,0.0
3,-3.5,4.5,0.35681097,0.64318903,0.0
3,-3.5,5.0,0.34916648,0.65083352,0.0
3,-3.5,5.5,0.34158204,0.65841796,0.0
3,-3.5,6.0,0.33406022,0.66593978,0.0
3,-3.5,6.5,0.32660353,0.67339647,0.0
3,-3.0,-13.0,0.63870552,0.33723283,0.02406165
3,-3.0,-12.5,0.63090535,0.3448301,0.02426455
3,-3.0,-12.0,0.62305482,0.35248682,0.02445835
3,-3.0,-11.5,0.61515695,0.36020021,0.02464284
3,-3.0,-11.0,0.6072148,0.36796741,0.02481779
3,-3.0,-10.5,0.59923148,0.37578553,0.02498298
3,-3.0,-10.0,0.59121014,0.38365163,0.02513823
3,-3.0,-9.5,0.58315397,0.39156269,0.02528333
3,-3.0,-9.0,0.57506619,0.39951569,0.02541812
3,-3.0,-8.5,0.56695006,0.40750752,0.02554243
3,-3.0,-8.0,0.55880884,0.41553505,0.02565611
3,-3.0,-7.5,0.55064585,0.42359514,0.02575901
3,-3.0,-7.0,0.54246439,0.43168458,0.02585103
3,-3.0,-6.5,0.53426781,0.43980015,0.02593204
3,-3.0,-6.0,0.52605945,0.4479386,0.02600195
3,-3.0,-5.5,0.51784266,0.45609667,0.02606067
3,-3.0,-5.0,0.50962081,0.46427106,0.02610813
3,-3.0,-4.5,0.50139723,0.47245848,0.02614428
3,-3.0,-4.0,0.4931753,0.48065562,0.02616908
3,-3.0,-3.5,0.48495835,0.48885917,0.02618249
3,-3.0,-3.0,0.47674971,0.49706579,0.0261845
3,-3.0,-2.5,0.46855271,0.50527216,0.02617512
3,-3.0,-2.0,0.46037065,0.51347499,0.02615436
3,-3.0,-1.5,0.4522068,0.52167095,0.02612225
3,-3.0,-1.0,0.44406442,0.52985674,0.02607883
3,-3.0,-0.5,0.43594674,0.5380291,0.02602416
3,-3.0,0.0,0.42785695,0.54618474,0.02595832
3,-3.0,0.5,0.4197982,0.55432043,0.02588137
3,-3.0,1.0,0.41177363,0.56243294,0.02579343
3,-3.0,1.5,0.4037863,0.57051909,0.02569461
3,-3.0,2.0,0.39583925,0.57857572,0.02558503
3,-3.0,2.5,0.38793547,0.5865997,0.02546483
3,-3.0,3.0,0.3800779,0.59458794,0.02533416
3,-3.0,3.5,0.37226941,0.60253741,0.02519318
3,-3.0,4.0,0.36451285,0.61044508,0.02504207
3,-3.0,4.5,0.35681097,0.61830802,0.02488102
3,-3.0,5.0,0.34916648,0.6261233,0.02471021
3,-3.0,5.5,0.34158204,0.63388809,0.02452987
3,-3.0,6.0,0.33406022,0.64159957,0.02434021
3,-3.0,6.5,0.32660353,0.64925501,0.02414147
3,-3.0,7.0,0.31921441,0.65685172,0.02393387
3,-2.5,-12.5,0.6551699,0.3448301,0.0
3,-2.5,-12.0,0.64751318,0.35248682,0.0
3,-2.5,-11.5,0.63979979,0.36020021,0.0
3,-2.5,-11.0,0.63203259,0.36796741,0.0
3,-2.5,-10.5,0.62421447,0.37578553,0.0
3,-2.5,-10.0,0.61634837,0.38365163,0.0
3,-2.5,-9.5,0.60843731,0.39156269,0.0
3,-2.5,-9.0,0.60048431,0.39951569,0.0
3,-2.5,-8.5,0.59249248,0.40750752,0.0
3,-2.5,-8.0,0.58446495,0.41553505,0.0
3,-2.5,-7.5,0.57640486,0.42359514,0.0
3,-2.5,-7.0,0.56831542,0.43168458,0.0
3,-2.5,-6.5,0.56019985,0.43980015,0.0
3,-2.5,-6.0,0.5520614,0.4479386,0.0
3,-2.5,-5.5,0.54390333,0.45609667,0.0
3,-2.5,-5.0,0.53572894,0.46427106,0.0
